user_id,user_email,user_password,user_role,name
a48b60e2-7c1b-40e6-b64c-f84ed46f4ab5,jortiz@tamu.edu,85853e13-a972-4e25-8c1b-e6c3179869a2,Student,Jennifer Ortiz
2199e85e-a832-4869-80a1-5fbd5bef9d0e,vfoster@tamu.edu,73a2a814-40b2-4d85-ab24-c6c47db0aa22,Student,Valerie Foster
148691ae-0929-411a-83f3-b6f841bc926d,hlee@tamu.edu,bf88425a-5584-429d-a47f-a4bf1f479caa,Student,Hannah Lee
51bed35f-0a90-445d-84b4-cd2b268fa94b,rmcpherson@tamu.edu,0a0472af-141f-4e91-a02b-482c39f74c5d,Student,Rebecca Mcpherson
693a08d5-50dd-4e3a-9e1b-4aae78c82792,jramsey@tamu.edu,75fe801f-19d9-47ee-a8b0-4d7f53ed5d29,Student,Jeremy Ramsey
e4909a74-a5af-42e8-a04a-77a884e2c94d,aclark@tamu.edu,e5cf9262-e087-407b-8d56-86a4c7b5cdf7,Student,Amy Clark
1a3de84e-0bc7-460a-a93a-e8b3162618fb,jlozano@tamu.edu,321f629e-0ef3-4ed2-b383-6a2f36a259ed,Student,Jordan Lozano
e77751a3-0cbc-404c-8e20-9e174f98a9c7,gmartin@tamu.edu,99006594-7c56-413b-b991-f471788c176d,Student,Gary Martin
056e465c-a686-49d9-af10-d1ef89a301ef,ewilliams@tamu.edu,8bfec9fe-fca6-4c54-87a1-bd3a80fda3ea,Student,Ellen Williams
f0475522-f6fe-44e3-9882-5b8838f07745,ralexander@tamu.edu,ec17e9ce-f07b-42fb-a0d7-0bbc42b717ce,Professor,Ronald Alexander
1cbd944f-a5a5-41c8-91c8-7b15392c0d5b,rmorris@tamu.edu,5fa5b638-ade4-4ed0-b33f-fb97321150b7,Student,Rebekah Morris
fa395609-555d-4906-b67c-a9056b0ca007,jbaker@tamu.edu,42a57924-c0b9-423b-836f-4e1cbc88a968,Student,Jason Baker
c930b991-6a39-4cb4-9e57-ca255d829dba,gsmith@tamu.edu,0bd12b17-24af-4ec8-ab87-607dabce9ac7,Student,George Smith
fe610495-486b-4558-a9bb-74e61190b608,bmyers@tamu.edu,79a19911-a3b3-40d2-94b5-04496705912a,Student,Brian Myers
1c8f7b2e-6227-4c42-ad85-277819b7e7ac,rmorris@tamu.edu,2f49c8ea-c603-4f0c-bf2c-cab64feead5c,Student,Ricardo Morris
c21cdc3e-4d4c-4b60-bb16-b50c821e364d,mramirez@tamu.edu,f2d8ba57-ebfc-470b-9690-103eba628db6,Professor,Meagan Ramirez
c2d428be-3574-467a-a2b7-bd1558a8cbd1,rhayes@tamu.edu,d7c9e759-208b-47a7-9bbd-afecabe6358b,Student,Ronnie Hayes
46984041-0af7-4e44-9fc3-3d85cac8be31,sbrandt@tamu.edu,ec728e08-5b21-4a52-9325-44de21cf4fad,Student,Suzanne Brandt
814a42b1-1890-41c0-82e5-df4d92b046d4,irodriguez@tamu.edu,0daea999-1108-4433-8eca-7940775326b2,Student,Isabel Rodriguez
c962e93d-b87a-469c-afec-6dd022a0e35b,dparker@tamu.edu,30be79fa-8260-48de-b5c1-3e7f9236be2e,Advisor,David Parker
041db570-023d-40ba-b59e-2b7fd8877587,kscott@tamu.edu,3a5568fe-71fd-4b49-b67a-5a4454cb7613,Advisor,Kylie Scott
4f4ca7f7-4c45-4d03-9978-d40fa338a7a3,jdavis@tamu.edu,67c2e848-f7c4-44f9-b8a9-5479e24b6d79,Student,Jennifer Davis
c0b0c468-beba-4c25-92ce-a664140f99d9,eestrada@tamu.edu,a1d71a4d-89fc-480f-9740-ff1fd3709017,Advisor,Ernest Estrada
375072a4-15cc-475a-8ce5-680bead8ad8f,kward@tamu.edu,3f105307-b1f7-40f5-a5a3-88efa445ef66,Student,Katie Ward
62902c2e-a0a8-499a-9767-aa55dde7a045,ccruz@tamu.edu,bab75885-9141-4c64-abcd-b3db7133b8fc,Student,Christina Cruz
2abb6d94-d9f7-4417-a916-2d135eec37ed,nsweeney@tamu.edu,2b0c639f-4fa4-461a-9a7d-ac57aa1d1862,Student,Nancy Sweeney
3f387448-d116-416f-9566-47663760b61f,rhall@tamu.edu,902e69cd-6a2c-444b-8805-cbc9a30f5ac7,Advisor,Ryan Hall
3033b159-1db6-4188-a3c8-bda8117cd6cd,mwhite@tamu.edu,002ff8b2-b94a-443c-96cb-999225d84bf1,Student,Mariah White
7fbf787b-a947-4ea7-91c4-c5dd090328fd,dsmith@tamu.edu,fd48d721-3b06-466e-ace6-771423e154fc,Student,Douglas Smith
0487b3b2-036e-424f-be95-ff1fa611aa8a,bhenry@tamu.edu,c3743d69-df04-462a-a30e-17287584bf5d,Student,Benjamin Henry
519784c9-3625-4bbf-87ed-91b51bf33e19,dsanchez@tamu.edu,b3b4cc7c-966a-4d6a-b37f-f407ec04630d,Student,Dylan Sanchez
47eb665a-ccb3-44a9-a455-327218d90948,dcoleman@tamu.edu,7e754828-e58c-49db-baf3-862a433562ce,Student,Diane Coleman
f5345729-dad4-40d2-8fa3-33e68812caff,aholmes@tamu.edu,58cb1012-c28c-42a8-aa8a-b0d7e06d54a7,Student,Amber Holmes
6b54037a-521f-46a4-ac80-c0cf2236a408,dcarter@tamu.edu,f7af3d8d-a94d-4b3c-bd9d-af45659a7dd8,Student,David Carter
9e78791d-f7cd-4baa-bb7b-a88bf3e14b41,rthomas@tamu.edu,e3221e8b-65cc-4d13-be2d-e87ea1dbd8ac,Student,Rebecca Thomas
82c7ebf8-e98d-47d9-a57b-6d53cd743d4e,cbrowning@tamu.edu,507b2051-b3e2-4cae-a3a8-244af28864de,Student,Caleb Browning
53ac3691-e925-4eb5-8a34-bbb710ade98f,jmartinez@tamu.edu,046451a9-191c-46fc-8a9e-1c908047197d,Student,Jill Martinez
4b3ac817-302c-49ce-b6ee-f77a0ac2c864,rparks@tamu.edu,c68eb258-0ec4-4468-a19a-ee705b53340e,Student,Raymond Parks
1239d4ab-91d1-4376-894c-a8c510a88eec,klopez@tamu.edu,2ce3a4bc-4039-4946-8268-95b87b16ad57,Professor,Kathleen Lopez
01ef9ca5-cf23-49e3-9ab2-275dc61872f2,evaughan@tamu.edu,43e32e59-2f75-4ce9-8d6b-144e12c59c1d,Student,Eduardo Vaughan MD
ee9201f2-ca3b-4f47-a415-c2a17eac3cae,npowell@tamu.edu,a9ccf257-bff6-4323-864a-10ae3e16ee10,Student,Nicholas Powell
daef21f4-0e87-43b5-8fe0-9f930c5828f6,ealvarado@tamu.edu,ccb21ab9-cbf4-44e0-a1ab-5e79b1aa8da8,Student,Elizabeth Alvarado
3b37fe9f-27bc-4b22-89a2-6e5a1699d07f,kbennett@tamu.edu,203a6740-5b7f-419e-8fb1-1a53a802e1c3,Student,Kelly Bennett
dee27073-6c14-47f2-8823-77c5c97748f8,anelson@tamu.edu,5b23f31b-d9bd-4bc3-bece-4d0742da2a95,Student,Amber Nelson
8c8935cc-9f2b-4838-b5c2-7f41a534774c,sbennett@tamu.edu,c0514171-6a73-448f-a1a7-bbd7a0107695,Advisor,Sabrina Bennett DVM
89d6260d-529c-4044-9a53-3a7c7c09641a,edavis@tamu.edu,424a2350-03a0-4c5d-b2d2-69a687fcdb79,Student,Eugene Davis
0ecccba2-c14c-42c8-9a41-2b7b215cf75f,rmcfarland@tamu.edu,961b4ecc-a8fc-44b2-b40c-a02d1c15dbcd,Student,Richard Mcfarland
1a660509-3209-41fe-b2cb-c880a46779e7,dwagner@tamu.edu,e9e6aedb-ccd2-4a4a-87bf-1db6e1b2ed1b,Student,David Wagner
4bf2a258-e867-41ea-a404-ef2ded6f8ac6,msmith@tamu.edu,0d31aae9-80c5-433e-ae67-785060a2b3d6,Student,Matthew Smith
c9b4294c-6f09-44dd-b5cf-239cf40344cf,mthornton@tamu.edu,73da448b-a7e3-47a2-84c8-b11a41a8fe7e,Advisor,Michael Thornton
d1c1c565-eab6-40af-a2cf-8b0e04cb5496,mfoster@tamu.edu,763bddb6-3b39-4635-aa00-7c8d0a8554b7,Professor,Michelle Foster
e1aab906-0246-4894-840f-938e354bcbf8,pcarroll@tamu.edu,393f6385-b16f-49fe-86f4-aae424cc912a,Student,Penny Carroll
de8ae83b-4f96-403c-96f5-c7d6cbdb4386,dbell@tamu.edu,59269d7e-f9de-42d2-90ff-d3474008df77,Student,Daniel Bell
a098f5aa-9af8-4cee-9c5d-2b65866009b0,rcarter@tamu.edu,60b4bcd3-761b-4a54-9259-18abee0160b6,Advisor,Robert Carter
81e0a9bc-aaea-433a-b057-c5252910bc1f,mgomez@tamu.edu,c856f3b8-b4f7-44d9-bee4-01edfed9ddf5,Student,Melinda Gomez
5c31fde4-dd31-4f3a-977e-18295b99b0bb,bpham@tamu.edu,fe59bb07-757d-47e6-bc93-00aaaf216b39,Student,Brooke Pham
7a2442ad-12eb-4fd1-ba6a-749c10af9c29,shenderson@tamu.edu,c92b7ec7-eed0-4b85-bcfd-10ccfd1f0bd0,Student,Suzanne Henderson
876ee1f9-296a-4a00-b9f7-c6ac51a85400,jsimpson@tamu.edu,9dab988b-20f4-4f02-87ee-8f55a899998f,Student,Jessica Simpson
8aff90d2-66d1-4f33-bd30-d64325e9e95d,eparker@tamu.edu,364b3c40-c9ae-461c-9838-587ce29adc25,Student,Elaine Parker
4b7cf084-c624-4c91-bccd-fbd05d1ebabe,chenderson@tamu.edu,85f2618e-caab-4642-a602-3acb4a56cf48,Student,Christopher Henderson
e1beb0e9-3a31-42c4-927a-fc2c93886a35,ajoyce@tamu.edu,4f2d1e63-7efa-4cd4-bce7-9cb242f60668,Student,Amy Joyce
5e272a10-c272-4525-af3a-2616c603367f,jparker@tamu.edu,6bf63614-0483-4fbd-a456-9536bc2d695f,Student,Jonathan Parker
f910ec70-3641-4491-a276-fee5749200b4,jgarcia@tamu.edu,54d38288-1c18-4e98-9277-3c664fa9d41a,Student,Jeanette Garcia DVM
4969b6ae-4f7d-4438-aefe-873146121337,mcrawford@tamu.edu,c6b15571-e20e-4c9d-86f4-4412127160e8,Student,Monica Crawford
1cfb34de-9447-4c31-9c52-bb935204ef89,cthomas@tamu.edu,33c93caf-cab6-4e09-a247-5abf07c5a4cc,Student,Cassandra Thomas
9145f0c7-1157-4fd2-89ac-5552565337c4,slane@tamu.edu,61234296-69d2-4bb5-b5e2-d410df587612,Student,Sara Lane
9e136c83-d0fa-4661-951a-ba0f7fb7534c,kfriedman@tamu.edu,3df11ebf-d9f3-44d6-9ce2-f6c2d9d2d440,Student,Kristine Friedman
1cb0767d-cc23-409c-b11b-fd3006cb81df,phall@tamu.edu,5299120e-28e4-4063-bf83-49020e80ac41,Student,Pamela Hall
d5612710-ec42-42f4-a912-08e3d75ab3f4,ckennedy@tamu.edu,2479cca1-5c3b-4ce2-9a9a-c2c2f41bf115,Student,Christopher Kennedy
cc4c5dbf-2313-429d-82c4-e87b98e51e1a,jhays@tamu.edu,2485c0ca-6eea-47aa-ac26-f00d0b3924b7,Student,Jerry Hays
b2b9673b-1829-4be5-95e3-bf00feb22fb5,egoodman@tamu.edu,8deb85fe-b9ec-4ccb-b2cf-46f2b03cb5a7,Student,Elizabeth Goodman
5e5b3dd2-2169-46c8-846b-ea8e2aa29c66,aramos@tamu.edu,791b0848-a45c-4089-9523-8073e9bc62ac,Student,Audrey Ramos
cf950775-8081-43f0-b21e-f9d2894f8397,kgonzalez@tamu.edu,8e3f2b60-7f9a-4a0a-abf4-9168fa9f9738,Professor,Kelly Gonzalez
a36064c8-1e6e-4ede-a3c1-c89d4a7ec3a2,rpearson@tamu.edu,ff16a8cf-171c-4915-9a7e-e928ac6453f8,Student,Robert Pearson
bcaee737-d038-41ef-a9b3-4f79e2b939dc,rbenjamin@tamu.edu,319a3d20-8696-4af2-bd14-23897e26fbdc,Professor,Ronald Benjamin
40ccdfa9-e42b-4cd3-ab3d-7d09a48d6cf9,khall@tamu.edu,1ac6234c-e83b-45c7-8a1b-83d3bee3a766,Advisor,Krystal Hall
d212ea3f-5262-45ad-a9c0-d953b7625ef9,aholland@tamu.edu,7d4b10b4-0e1d-4876-9770-6d1e05fd6e60,Student,Amanda Holland
020a51a3-25be-4dc9-b50c-98f7cd5760a4,abrown@tamu.edu,a87c1df5-5df8-4bcc-bb92-b22617e1c433,Student,Alex Brown
45833f0d-677e-49cd-88c1-1d7599e89320,lscott@tamu.edu,18f046b5-e711-48b5-a445-1ad88f3fb326,Student,Lisa Scott
81aac884-ebef-4601-926b-bb8499a1c83b,mdonald@tamu.edu,c25b5b5a-fb18-408e-add2-b7e2a38339c5,Student,Mr. Donald Anderson
33e0a695-f3c8-4dc8-8e1c-fab8b052859d,jcisneros@tamu.edu,aecf8234-f359-4aa0-831f-d167b1e47c4e,Student,James Cisneros
dbfa106c-d830-4d50-af5c-0225522c51f6,dflores@tamu.edu,bedd7a95-2861-4e4d-90b9-b70f18541360,Student,Dana Flores
427855e7-f4b0-467e-a598-638f3545fa0d,jperkins@tamu.edu,c0e27e28-9997-4414-ab53-f10d13c94f1f,Student,Jason Perkins
9c36d215-00a4-4ff9-a1a0-7dd06a045ffa,sfisher@tamu.edu,26fc5036-1f2c-42ea-b86e-a1e50c1b9ae4,Student,Scott Fisher
c16a9a53-5513-4b31-bd82-2cc9bec2be08,ppacheco@tamu.edu,e298c5ec-dead-4318-8485-f8b8031d9120,Student,Pamela Pacheco
e3fdb7ac-ebd1-4182-8564-81c3b2a48c04,mmclaughlin@tamu.edu,d32d6695-76a8-442e-9bab-c5bb318e54f0,Student,Michelle Mclaughlin
17dec03e-b673-4834-9eea-990fc3ec7dd3,swade@tamu.edu,77db6ca6-b1e7-426e-b378-551e48d3b93a,Student,Shelby Wade
f19b1c06-ebcb-4ac0-96aa-2776d5b22086,cjones@tamu.edu,b999482e-7be9-4f9b-ad94-a33ec44c6010,Professor,Charles Jones
6cf2b395-6a73-4a91-89d7-bcf1b25e9cb0,slee@tamu.edu,10333fa1-1e26-414c-9402-65f1e25518c8,Student,Scott Lee
e0ebcdba-a7e0-4867-8016-8fb81aae6f52,sdavis@tamu.edu,f23eb9d7-4657-4bed-a9eb-3208f0bf4c0f,Student,Shelly Davis
69acf00e-a86e-466f-80d1-ef15ba3c0ac5,swest@tamu.edu,bdd074a8-b460-4600-839e-85d43c26d340,Student,Sarah West MD
d3b51b91-61ca-4c38-a8fd-5a19e8757db7,adennis@tamu.edu,ffdc3de9-f487-4ab0-9c98-cadd45e604bc,Student,Autumn Dennis
796d9e9f-b421-41a5-b0cf-35c1d8e3a7ca,jsantiago@tamu.edu,61749beb-a657-4a9e-8a93-f12a6dd5769f,Student,John Santiago
993dbc8e-d90e-49d5-87db-cd3e7600d0ef,tturner@tamu.edu,44c717c6-2daf-41dc-9a84-dd5003d58241,Student,Todd Turner
66582ceb-04fe-4685-93ba-f72e833cdbbd,jcampbell@tamu.edu,fadca510-0266-471f-b306-033b0e66abfe,Student,Joan Campbell
459f254f-df2c-4723-a48a-ee0d3ec24cb2,swatts@tamu.edu,b291c437-0509-4171-9c44-bb31d0824bdb,Student,Susan Watts
e2879c37-2906-428b-8bbc-8a97fd2e92e2,scombs@tamu.edu,5b054fa5-b34b-4787-aec7-617cf8cf424a,Student,Shawn Combs
4e4ae1e6-993c-4d04-8b1e-6baea6aba876,trich@tamu.edu,01379638-1115-4973-a29c-1880694f13cd,Student,Traci Rich
34e817e1-fb05-44b0-9a2e-4b73244de687,bvargas@tamu.edu,4df8e1b4-842e-40f8-aecd-a1bfe819cedc,Advisor,Brandon Vargas
1fec8cd9-9277-4f17-bc6a-794628c7b8fe,ecruz@tamu.edu,64bcdd12-52dc-4d0e-93b7-11374042d5df,Student,Elizabeth Cruz
8e13d5cd-8f64-44f3-88e0-aa48e34b721a,mwheeler@tamu.edu,63e12813-9095-4685-a67f-27f38a278eac,Student,Melissa Wheeler
c627831b-8309-4070-8720-a9d0ba29a18f,tmoreno@tamu.edu,40b79ff6-e710-410b-9aca-cfb5a0d59fbe,Advisor,Thomas Moreno
bfe52d9b-1419-4ef4-9d71-83a750ed149c,hcarroll@tamu.edu,a25ad433-d8ad-491b-b74e-f45cb6dd1d2f,Student,Holly Carroll
194891a5-290b-4f66-b224-c6960e029eb9,schen@tamu.edu,2dabb536-afda-4f81-98f0-5c919e041569,Student,Shawn Chen
d7c6ce91-abbb-41fa-8872-75d967846350,sroberts@tamu.edu,e22cd232-7826-4ab4-b014-e73bc5cf91e7,Student,Steven Roberts
cdfa8934-c13d-451e-8042-a7d64297c5dc,khenry@tamu.edu,3c1e5238-37ad-4e01-b3b4-fae7268bfd07,Professor,Kayla Henry
a2fb6d43-adc9-4626-b5cb-63f0406f9b77,brice@tamu.edu,cb61a420-0f4b-4f38-a074-a6fbeb97ceb8,Student,Bridget Rice
df987dd5-3424-400b-980b-b455054314de,mmoreno@tamu.edu,325c6321-fce4-4991-b462-d12264ee15c3,Student,Michael Moreno
f44c442c-5fb9-42de-9f7d-cfc1930c6766,rdavis@tamu.edu,d20ae6b6-190f-4ce7-a81e-2f9e809ea49b,Student,Robert Davis
b132b142-6b8d-443b-9db7-3b3429fe8c2f,kgarcia@tamu.edu,5658c6c0-4870-4746-ac94-da4e7b5fe846,Advisor,Kelly Garcia
c4c2b11b-38b9-4036-8779-3e800acfd5f6,lsmith@tamu.edu,90a5251d-7052-4940-b0d2-9410e6808526,Advisor,Lisa Smith
e41e8373-34db-4bf9-a76f-1f88a4bb2aa9,nmorris@tamu.edu,5e5fb295-7099-480b-a790-109540da57dc,Student,Nicole Morris
bcf41c4c-7472-4b92-863d-501137faef66,cstanton@tamu.edu,972c9b7b-ec89-4838-811d-ea22b328f5d6,Student,Christopher Stanton
0814e241-c0fb-430c-bff5-405ef7331c33,krosales@tamu.edu,955856fd-cda3-471d-8aac-d978d464b118,Student,Kristina Rosales
a01f3e96-c2b0-4fa5-bbe6-f1c77ca3c6c4,msmith@tamu.edu,c31de0c9-b108-4d2b-a589-0f24e55ae8a5,Student,Melissa Smith
dcd82a57-c59c-41ef-95c4-a1da61bfda4a,mlittle@tamu.edu,0f22ae77-684d-4cdd-8671-1dbbf3e257fa,Student,Martha Little DDS
539f136c-14dd-47e4-8475-da379df869c4,gscott@tamu.edu,3c4ee30c-978a-4304-b030-c46f0e162445,Student,Gary Scott
9e029f99-9de9-4614-bbb3-8437038278f5,hwilson@tamu.edu,b4e8771c-692a-4956-a6d5-ba0e37f42650,Student,Heather Wilson
d215adc7-49ba-4416-8ff5-ff6399d4a2ab,scampbell@tamu.edu,2729ce91-96ff-4356-a0fc-aa849c7ea19c,Student,Stephen Campbell
7e8abc2a-3844-4b24-8ebf-8db29e569213,rwaller@tamu.edu,51f21ae6-edd7-497b-b13d-2a01dff22bff,Student,Robert Waller
600766cf-b4f2-4ba8-90bd-3f4efaf21a17,bwyatt@tamu.edu,6fa953a6-7e59-4d00-90e9-b3a86a8a7b0e,Student,Brandy Wyatt
acbc50e4-f74e-4086-a51f-fccfcbe5f37a,jmoody@tamu.edu,30a06052-53a7-4402-aabc-9b668bf63ba5,Student,James Moody
7125b0dd-3c27-4a20-8160-5050ca500cde,bcollins@tamu.edu,20602543-44e1-4b33-b288-08cb56096d04,Student,Brian Collins
30b29e9a-09d1-422c-9afd-e0d86cb67898,sballard@tamu.edu,f32baef9-37dc-4073-9b05-070c322cf6b9,Student,Stephanie Ballard
ab129b70-f26c-452a-822d-f14331fdc54b,mthomas@tamu.edu,c6b8bed1-2d9a-4e95-8f77-af16aeb8865c,Advisor,Mary Thomas
0601a5ef-6413-405e-aa98-ef040a928509,ethomas@tamu.edu,7f477d71-26b2-4a92-9251-29337b37362a,Student,Elizabeth Thomas
bcb1cad3-c1d0-4872-96da-1d998aa39567,jhughes@tamu.edu,418d9981-f870-4532-8c9b-6c62c3580876,Student,Jimmy Hughes
87023c3b-8488-4479-9753-1e62d792957c,anixon@tamu.edu,cd4eb30f-23f5-4ee2-8f23-4e908a9b98ac,Student,Angela Nixon
4c87a173-e079-4504-b7f3-40fd31284e7e,jporter@tamu.edu,d24686b8-2ee1-4c37-8e14-4a8bc2163ed5,Student,Joseph Porter
83a85ace-445c-45d8-9311-aba242e7c3cc,cyoung@tamu.edu,a905e3f4-2c48-40c0-8771-0bbf9e9bd2ca,Student,Carl Young
825cb10a-8825-4198-b0ec-e0153cbe3425,jthomas@tamu.edu,a9822f0e-d2f3-4b1b-9d57-5f3464bfecb8,Student,Jenny Thomas
6c22bcbc-762a-40c0-871c-8c60951c6ce0,hkane@tamu.edu,b0840f62-97d1-405e-ab5d-4fb776c7ac66,Student,Holly Kane
1f2638a0-c0f6-4ea6-a789-dfdcb1c568bb,mnguyen@tamu.edu,692998e4-78e9-4518-b28f-0afb468aac25,Advisor,Mckenzie Nguyen
d3f4f11d-f263-4158-8930-36887e8ddbf8,kscott@tamu.edu,9033bfb1-e5df-4942-86c1-c94b1058ce33,Student,Kevin Scott
828aa6d9-615b-44dc-8b97-58c509ee0979,cmays@tamu.edu,ee38ad7e-8d43-4888-84e0-58151bc9e067,Student,Christina Mays
ae58af9c-3b8d-42a8-9746-9d5c07686da2,bterry@tamu.edu,16a0fd54-8b85-4968-a719-fcb85dec4688,Student,Brian Terry
f53d966c-6577-40b3-9e1a-ab63e3db4f58,cmacias@tamu.edu,f6ffc6ea-d76b-4f4a-8eb5-efcad034757d,Student,Carly Macias
a2161043-5dbe-4a2d-814e-29f9695150cb,ssmith@tamu.edu,737cfe6e-dff8-4451-b2d4-4f26d63fe2e8,Professor,Stephanie Smith
7ad7252d-476b-4151-9350-486551d90dc0,rtorres@tamu.edu,694ef18b-305b-46e4-b9f5-dd0c02d4e77e,Student,Richard Torres
0e544a63-a21d-46a1-abbe-285e26b1f02b,jmoreno@tamu.edu,8d8d95a5-43a9-4015-81c3-dd369c41ae24,Student,Jennifer Moreno
99aabece-072b-4de9-83fc-7b0f75c233d6,pburgess@tamu.edu,3cc69b4b-f055-4123-ab70-24647740c87e,Student,Patrick Burgess
5817e40b-4868-4943-aae4-987f33b69c37,anicholson@tamu.edu,dada727d-520b-4396-85db-9a5ebc6c1623,Student,Anna Nicholson
0cc1caad-bdc7-414b-897d-a567100c95be,jperry@tamu.edu,53f6bd69-f8e7-4d0f-9da4-04866f77e393,Student,Jacob Perry
72599037-05c8-4c96-b1a7-4ce3d327e8f3,sshea@tamu.edu,2fb59dbb-3ad1-4b2e-8f0e-94d3e371e8fb,Professor,Sheri Shea
a5781bf6-e8fe-4947-809a-4057ceaf3b2c,brose@tamu.edu,4e2057cc-19c3-4e54-8261-d2cf9ecb5fb5,Student,Bradley Rose
ab0295ac-98f2-4a23-a549-718f9e67a302,swatson@tamu.edu,4bad6685-387d-4bb2-bb56-e36879f40434,Student,Sheila Watson
f5d2f690-bd1c-46f8-a8fd-7fa1a015ae70,ljones@tamu.edu,5da6e576-3ba7-40c7-afe7-28ebd61b9a50,Student,Lisa Jones
a7f3368a-03f6-4894-83a1-430330505827,cdowns@tamu.edu,19452a97-035d-4ba3-8037-e85efeba9767,Student,Chad Downs
fef54c8c-06cf-4ee6-b27c-cd082e9ec2f1,jlowe@tamu.edu,b4291e9d-b575-44b7-846e-828fe581fe56,Professor,Jacqueline Lowe
de33ecc9-76c3-4248-979b-7b8eb6143a69,eandrade@tamu.edu,0fe5e63e-7476-47dd-9133-88a12147ded4,Professor,Evelyn Andrade
5af76983-f999-465e-bc0b-5c25816c856b,cjones@tamu.edu,9db60e41-73c4-4d57-8903-59ea401d31b4,Student,Cheryl Jones
60b837ea-6cc6-4e7b-92ba-7551ba205807,cgreen@tamu.edu,03dd4004-c16c-49b6-b984-dd9d9c0cdc84,Student,Cynthia Green
17b90914-4a67-48f8-8cdb-e78a1c142c76,mrodriguez@tamu.edu,9eb1ebf4-73cb-459b-b775-29f16fd4a409,Student,Michele Rodriguez
7145ba9c-9a5c-4b4e-bb2e-9e4cd3509829,kgonzalez@tamu.edu,06ee837b-b216-4c32-99e3-a396cc319757,Student,Kayla Gonzalez
32329e5e-85c1-4efd-875c-f839c6abc18a,mfrank@tamu.edu,0da6b123-7222-4151-b9a0-f16c17813495,Student,Mary Frank
049a4242-6884-44eb-9c48-a2234e0f8795,madams@tamu.edu,19399a77-554d-45a3-8a1b-1a6fb07be3db,Student,Megan Adams
b80866bb-355b-4b68-9a2c-dd017dc67cff,dmorales@tamu.edu,8020ae9a-faea-4379-932e-1c98bae7aa44,Student,Deanna Morales
68b65ffa-ac6b-4312-a561-68a91879e7a2,klucas@tamu.edu,14755911-a7e3-4720-9900-a5b53953afdc,Student,Katherine Lucas
4ed7f03b-cb4d-4a78-a909-7f1647888d5d,jmorgan@tamu.edu,2c9ab0db-5822-43a9-a2ad-9f875d0996e2,Student,John Morgan
1a043f06-4f7b-48e9-8c01-c146fc91c69e,jramirez@tamu.edu,4987b6aa-8718-4b28-9919-352b9bffb45e,Student,Jennifer Ramirez
9a8c5b25-44b6-4597-8b95-8dc92a7ef5f4,cwalker@tamu.edu,4a723392-7ac5-444d-9f4f-65cb4fdf2c4b,Student,Carl Walker
924b16a0-8003-4a28-b461-850884add88f,jcampbell@tamu.edu,206518c0-e919-4542-9acd-1f493c32b259,Student,Joseph Campbell
90ccfed0-3f4b-41e4-911f-ace901a26e23,jmiles@tamu.edu,530098c8-e873-4662-a3aa-9d1984408d8a,Student,Jeffery Miles
8338e235-c324-4a4f-b9c0-44f0a061ae3a,cmoran@tamu.edu,79fa91b0-6fd1-46c5-a693-91a9b6e1eee1,Student,Claudia Moran
2c2239d6-11fd-4b8c-a294-924c4e326b2c,cpayne@tamu.edu,e4751039-bf7f-4b1f-8cf0-c6c365bf526a,Professor,Catherine Payne
9467be6a-0cef-4bca-876c-374b61ae9df0,adavis@tamu.edu,53a8a429-853f-4651-a6e6-c61d963e9b4e,Student,Amy Davis
b919d3da-1fc2-44e4-85be-497021d7dd21,jmejia@tamu.edu,0e7846de-529f-4993-a2c4-df48815ebeb0,Advisor,Jay Mejia
9c47cc5d-815a-4e72-a181-e71a869d2ca7,cfreeman@tamu.edu,7aa36a92-fe86-4692-a871-8a0ebc0b6662,Student,Cynthia Freeman
27eb8659-fcce-4fe9-9cf8-ac3930dce800,jmiller@tamu.edu,4148bbaf-9426-4a14-bcab-c9e1d1fab0d2,Student,Justin Miller
b352aa50-819a-425e-a76d-8673b82a15ce,wwilliams@tamu.edu,4b04fcfd-9145-4784-8f24-eb73eee67fb8,Student,Wesley Williams
97448d0b-b361-40f4-8a1a-c218507cb2e9,bwhite@tamu.edu,b1098aea-9992-4d20-bfd0-9a9a4f91b964,Advisor,Brandon White
5a06638e-a5c5-42ec-95da-f3a3274f39cd,acallahan@tamu.edu,fc5373ab-b493-4178-9cc9-03a8eb13602a,Advisor,Ashley Callahan
cef658ff-9cee-40b0-baa5-7be20bd50b7b,jfisher@tamu.edu,5cb2ffa6-3f1a-46ba-96ee-2b5470eb6f5c,Student,John Fisher
496b3587-fe73-458d-a437-46ea8e346e24,awaller@tamu.edu,318aba29-c9b5-422b-9a15-191745e02d2a,Student,Ashley Waller
3f7c30d6-1c72-403b-b6db-7b66816f3c64,alynch@tamu.edu,c1796e8f-dfda-49d6-87c5-57f9e1add474,Student,Alicia Lynch
211b4ef7-e76c-4a8a-a758-7ead7fcb8e30,sfletcher@tamu.edu,6d17bab0-58d9-490b-9163-8dbe5a957a68,Student,Stephanie Fletcher
4e47b498-4bff-4cea-8485-b70ba494ea8b,bgutierrez@tamu.edu,691e4df4-8f71-49dc-a04a-9460e5136732,Student,Brent Gutierrez
60b42bc3-8a66-419e-94d6-05e99f520ea3,khaynes@tamu.edu,cd7ede6f-1369-4a18-aab6-47c253a2ddc8,Student,Kristen Haynes
